queue,n,cls,exposure,add,cancel,exec,move,lambda_add,lambda_cancel,lambda_exec,lambda_move
-1,88,3,3.3653065500038792,53.0,37.0,8.0,0.0,15.748936749889518,10.994540749922871,2.3771979999833235,0.0
-1,89,3,2.714238306056359,40.0,39.0,8.0,0.0,14.737099506239684,14.368672018583691,2.9474199012479367,0.0
-1,90,3,1.7555809869954828,31.0,17.0,10.0,0.0,17.65797205006969,9.683404027457573,5.6961200161515135,0.0
-1,91,2,2.2516689039912308,14.0,5.0,14.0,0.0,6.2176104023038565,2.2205751436799486,6.2176104023038565,0.0
-1,91,3,3.6191767920245184,41.0,33.0,25.0,0.0,11.328543024024299,9.118095604702486,6.90764818538067,0.0
-1,92,2,3.762248497994733,8.0,10.0,5.0,0.0,2.126387984276949,2.6579849803461864,1.3289924901730932,0.0
-1,92,3,2.0261898579628905,39.0,26.0,22.0,0.0,19.24794946866933,12.83196631244622,10.857817648992954,0.0
-1,93,2,1.3512077949926606,12.0,11.0,1.0,0.0,8.88094343776723,8.140864817953295,0.740078619813936,0.0
-1,94,3,3.3690683070235536,39.0,29.0,19.0,0.0,11.57590064846594,8.607720995013135,5.63954134156033,0.0
-1,96,3,1.0564714189968072,29.0,14.0,11.0,0.0,27.449867056070016,13.251659958102767,10.412018538509317,0.0
-1,97,3,1.4232115149934543,26.0,14.0,19.0,0.0,18.268542466169958,9.836907481783822,13.350088725278045,0.0
-1,98,2,1.3953245269949548,12.0,21.0,1.0,0.0,8.600149834564894,15.050262210488565,0.7166791528804078,0.0
-1,98,3,2.4851920349829015,27.0,21.0,15.0,0.0,10.864351575223749,8.450051225174027,6.035750875124305,0.0
-1,99,2,2.100234976001957,10.0,26.0,0.0,0.0,4.76137199611644,12.379567189902742,0.0,0.0
-1,100,3,1.1108100599958561,16.0,14.0,14.0,0.0,14.40390267986922,12.603414844885567,12.603414844885567,0.0
-1,101,3,1.6783657319974736,42.0,23.0,4.0,0.0,25.02434314481298,13.703806960254727,2.383270775696474,0.0
-1,102,3,2.621380959986709,24.0,17.0,6.0,0.0,9.155479637008458,6.485131409547658,2.2888699092521145,0.0
-1,103,2,1.474085843001376,12.0,14.0,0.0,0.0,8.140638523172358,9.49741161036775,0.0,0.0
-1,103,3,2.3467581140066613,35.0,23.0,20.0,0.0,14.914191535592002,9.800754437674744,8.52239516319543,0.0
-1,104,3,1.1153134569904068,13.0,15.0,9.0,0.0,11.655916028377856,13.449133878897527,8.069480327338516,0.0
-1,105,3,1.0265295109929866,13.0,19.0,10.0,0.0,12.664029490418438,18.50896617830387,9.741561146475721,0.0
-1,114,3,1.0769157359900419,9.0,4.0,4.0,0.0,8.357199824669683,3.7143110331865254,3.7143110331865254,0.0
-1,118,3,3.8099465539853554,16.0,20.0,6.0,0.0,4.199533975946031,5.249417469932539,1.5748252409797616,0.0
-1,120,3,1.45943953099777,20.0,11.0,5.0,0.0,13.703890826039686,7.537139954321827,3.4259727065099215,0.0
-1,121,3,8.855562304997875,28.0,16.0,2.0,0.0,3.161854553741601,1.8067740307094864,0.2258467538386858,0.0
-1,122,3,1.9519377059841645,17.0,24.0,5.0,0.0,8.709294332438043,12.295474351677237,2.5615571565994246,0.0
-1,123,3,1.5643601319898153,16.0,12.0,2.0,0.0,10.227823934408582,7.670867950806436,1.2784779918010727,0.0
-1,209,2,1.7146320460014977,3.0,1.0,2.0,0.0,1.749646524451684,0.5832155081505612,1.1664310163011224,0.0
1,0,0,32.36709734800388,948.0,0.0,3.0,353.0,29.28900265004654,0.0,0.09268671724698271,10.9061370627283
1,0,1,60.50373656387819,2304.0,0.0,122.0,1061.0,38.08029273642463,0.0,2.0164043896891513,17.53610702836221
1,0,2,71.33551038410951,6341.0,0.0,976.0,2742.0,88.88981050050077,0.0,13.681825429504615,38.438079229202515
1,0,3,19.770144664973486,4440.0,0.0,852.0,2246.0,224.58105771306225,0.0,43.09528404764167,113.60564315845446
1,1,0,33.39387435503886,2101.0,788.0,386.0,7.0,62.91573052178585,23.597142147152425,11.559006178681264,0.20961928303307992
1,1,1,228.0933359289702,5967.0,2904.0,4950.0,100.0,26.16034342124824,12.731630181884512,21.701642355484964,0.4384170172825245
1,1,2,515.9358406779502,9466.0,4105.0,14310.0,29.0,18.347242532252622,7.956415655493029,27.73600682828386,0.05620853934453053
1,1,3,145.30722122503357,3167.0,1180.0,6652.0,10.0,21.795200357560677,8.120725109542658,45.778867312438784,0.06881970431815812
1,2,0,19.734437857994635,1780.0,720.0,132.0,0.0,90.19765411148525,36.4844443597019,6.688814799278681,0.0
1,2,1,183.7487468829786,3668.0,2263.0,1420.0,5.0,19.96204089672506,12.315730247897713,7.7279438586013045,0.02721106992465248
1,2,2,462.7578059267835,6607.0,3870.0,4135.0,1.0,14.277446896369254,8.362905931428639,8.935559696759023,0.0021609576050203197
1,2,3,126.04699131206871,1530.0,750.0,1697.0,1.0,12.138330189984519,5.950161857835549,13.463232896995901,0.007933549143780732
1,3,0,18.37683381610259,1797.0,724.0,85.0,2.0,97.78615935599252,39.39742869991018,4.625388728580615,0.10883267596660269
1,3,1,216.79611094916618,3155.0,2118.0,946.0,1.0,14.552844080952065,9.769547944043255,4.363546909851237,0.004612628868764521
1,3,2,618.1927457118363,6784.0,4497.0,3025.0,0.0,10.97392366225256,7.27443023424967,4.893295854704303,0.0
1,3,3,126.4178034850047,1595.0,890.0,1153.0,0.0,12.61689379209309,7.040147633205549,9.120550810208986,0.0
1,4,0,15.430771089966584,2075.0,952.0,57.0,0.0,134.47156904227614,61.69490782084187,3.693917800197465,0.0
1,4,1,254.0309840568516,3353.0,2336.0,715.0,0.0,13.19917730685012,9.195728657560954,2.814617290306542,0.0
1,4,2,728.4481128410625,7499.0,5445.0,2529.0,0.0,10.294487510926093,7.474794572208638,3.4717640905630205,0.0
1,4,3,155.2134730901671,1782.0,1073.0,1035.0,0.0,11.480962087387832,6.913059663168992,6.668235555806064,0.0
1,5,0,18.858674512957805,2348.0,1132.0,47.0,0.0,124.50503869647297,60.02542751465392,2.4922218137709664,0.0
1,5,1,235.10421672953817,3084.0,2177.0,586.0,0.0,13.117586927621153,9.259723327312336,2.4925116535622553,0.0
1,5,2,738.3271474540961,6921.0,5232.0,1970.0,0.0,9.373893434455216,7.086289618417815,2.668193912133619,0.0
1,5,3,195.08283378787746,1796.0,1015.0,882.0,0.0,9.206345659059235,5.2029180645574185,4.521156387132653,0.0
1,6,0,11.632736164145172,2343.0,1227.0,19.0,0.0,201.41435058259785,105.47819383903011,1.6333216649890563,0.0
1,6,1,239.58084106623573,2924.0,2079.0,444.0,0.0,12.204648698063533,8.677655486755842,1.8532366696101943,0.0
1,6,2,818.0700769004688,6800.0,5220.0,1538.0,0.0,8.31224633684692,6.380871452697194,1.8800345391280238,0.0
1,6,3,202.5830713719697,1774.0,1152.0,704.0,0.0,8.756901492241164,5.686556098681974,3.4751176158612065,0.0
1,7,0,7.066751128026226,2760.0,1345.0,18.0,0.0,390.5613697154324,190.32791386494804,2.5471393677093417,0.0
1,7,1,221.33261925824627,2652.0,1889.0,339.0,0.0,11.981966367576854,8.534666089122428,1.5316314474391228,0.0
1,7,2,802.1915500118921,5993.0,5121.0,1332.0,0.0,7.470784253350907,6.3837620826647745,1.6604512974242296,0.0
1,7,3,202.27718847827055,1649.0,1188.0,539.0,0.0,8.15217975099126,5.873128892769932,2.664660330978951,0.0
1,8,0,10.14258216520102,3123.0,1823.0,15.0,0.0,307.90975602987425,179.73726712854972,1.4789133334768216,0.0
1,8,1,226.38349311379716,2454.0,1835.0,252.0,0.0,10.840012963164401,8.105714664794895,1.1131553654105253,0.0
1,8,2,742.936791185617,5296.0,4581.0,1024.0,0.0,7.128466462871449,6.166069650002664,1.378313757171519,0.0
1,8,3,225.74372820791177,1720.0,1181.0,519.0,0.0,7.619259297498029,5.2315960641541706,2.299067195000859,0.0
1,9,0,10.86676684509439,3185.0,1755.0,17.0,0.0,293.0954574991928,161.5015786220042,1.5644027558826616,0.0
1,9,1,211.96692565800913,2170.0,1763.0,182.0,0.0,10.237446211307104,8.317335332043513,0.8586245209483377,0.0
1,9,2,620.4124724142239,4419.0,3876.0,890.0,0.0,7.122680791384244,6.247456607242664,1.4345295099189812,0.0
1,9,3,222.17998967481253,1656.0,1214.0,393.0,0.0,7.453416495444786,5.464038421177518,1.768836161056643,0.0
1,10,0,7.410974540958705,3092.0,1853.0,8.0,0.0,417.219082714594,250.0345925841341,1.0794801622628563,0.0
1,10,1,190.8074609288742,1856.0,1544.0,137.0,0.0,9.72708295034567,8.091926764727218,0.7180012738132311,0.0
1,10,2,536.6731176879111,3739.0,3251.0,757.0,0.0,6.966996998300038,6.057691158457723,1.410542050739002,0.0
1,10,3,214.20899098104564,1438.0,1090.0,366.0,0.0,6.713070228351161,5.088488559737668,1.7086117549210884,0.0
1,11,0,5.520524503925117,3059.0,1969.0,5.0,0.0,554.1140154028911,356.66900827992566,0.9057110418484654,0.0
1,11,1,164.84285651995015,1655.0,1341.0,156.0,0.0,10.039864844247608,8.135020396456822,0.946355840303702,0.0
1,11,2,498.32815435292287,3253.0,2941.0,677.0,0.0,6.52782703843817,5.901733575175733,1.3585425468867633,0.0
1,11,3,192.41944736232108,1308.0,1030.0,277.0,0.0,6.797649707085315,5.352889295334766,1.4395634318521653,0.0
1,12,0,6.597928778071946,2768.0,1734.0,14.0,0.0,419.5255955474057,262.80974807774624,2.121878012161734,0.0
1,12,1,161.74048013381253,1555.0,1276.0,158.0,0.0,9.614167082436655,7.889181477292071,0.9768735685048175,0.0
1,12,2,480.02285454594676,3019.0,2640.0,553.0,1.0,6.2892838776513456,5.499738137462588,1.1520284810669739,0.002083234142978253
1,12,3,177.8593396348224,1203.0,942.0,321.0,0.0,6.763771879902276,5.296320125409762,1.804796985410333,0.0
1,13,0,6.2679881579606445,2567.0,1705.0,3.0,0.0,409.5412970332095,272.0171061323032,0.47862247413308473,0.0
1,13,1,159.75944320215785,1379.0,1110.0,133.0,0.0,8.63172762974035,6.947946097905575,0.8325016495688662,0.0
1,13,2,387.25751129612763,2517.0,2334.0,498.0,0.0,6.4995511425349815,6.026997364591438,1.2859660186660393,0.0
1,13,3,148.81263381698227,921.0,759.0,291.0,0.0,6.188990654736311,5.100373406020478,1.955479131952515,0.0
1,14,0,10.172259907958505,2264.0,1442.0,2.0,0.0,222.56607877554393,141.75807667594273,0.1966131437946501,0.0
1,14,1,144.70452226615453,1230.0,1001.0,86.0,0.0,8.500079892027598,6.917544692617582,0.594314529036076,0.0
1,14,2,421.8458556359474,2484.0,2149.0,419.0,0.0,5.888406788435276,5.094277853602017,0.9932538020750324,0.0
1,14,3,115.43891887508653,823.0,648.0,223.0,0.0,7.129311397056196,5.613358183830395,1.9317575231391637,0.0
1,15,0,3.9476148179892334,2276.0,1340.0,2.0,0.0,576.5506780520468,339.44547829074816,0.5066350422249972,0.0
1,15,1,114.06563689503673,1019.0,916.0,73.0,0.0,8.933452946374064,8.03046408133331,0.6399823994949034,0.0
1,15,2,367.8950467519462,2064.0,1879.0,323.0,0.0,5.610295703142899,5.107434896417398,0.8779677868774983,0.0
1,15,3,113.66978471298353,736.0,624.0,179.0,0.0,6.474895697730068,5.4895854828581,1.5747368612685897,0.0
1,16,0,6.486584117039456,2208.0,1451.0,3.0,0.0,340.39487658841216,223.69246645370742,0.4624930388429513,0.0
1,16,1,115.2400044649039,980.0,832.0,58.0,0.0,8.503991340077194,7.219715096881862,0.5032974466576299,0.0
1,16,2,366.9082942501773,1990.0,1799.0,269.0,0.0,5.423698594949489,4.9031325489015725,0.7331532271564887,0.0
1,16,3,122.60744633881404,607.0,540.0,193.0,0.0,4.9507596653029795,4.40430019648041,1.5741295146679983,0.0
1,17,0,5.170984455959115,1964.0,1269.0,4.0,0.0,379.81162324645146,245.40781563123568,0.7735470941882922,0.0
1,17,1,110.99197386312153,969.0,753.0,54.0,0.0,8.73036100065216,6.784274337968086,0.4865216656710182,0.0
1,17,2,312.94216933289135,1747.0,1577.0,215.0,0.0,5.582501085501308,5.039269726293968,0.6870278954681059,0.0
1,17,3,95.65298363802867,567.0,436.0,192.0,0.0,5.9276770931228775,4.558143232101543,2.0072557352373765,0.0
1,18,0,3.268453859091096,1897.0,1206.0,5.0,0.0,580.396750813403,368.98180362728726,1.529775305254093,0.0
1,18,1,111.6660418458996,849.0,699.0,53.0,0.0,7.603027616682515,6.2597365183287135,0.4746295214183431,0.0
1,18,2,269.89250078499026,1475.0,1365.0,171.0,0.0,5.465138881999015,5.057569202663496,0.6335855924215807,0.0
1,18,3,101.65981169820589,525.0,451.0,177.0,0.0,5.1642826327334745,4.436364699738661,1.7411010018930002,0.0
1,19,0,3.3206991248662234,1887.0,1127.0,1.0,0.0,568.2538312097213,339.3863634199024,0.30114140498660374,0.0
1,19,1,105.23038367290428,839.0,610.0,56.0,0.0,7.972982428800492,5.796804864801311,0.5321656925063498,0.0
1,19,2,253.01463014302863,1346.0,1191.0,189.0,0.0,5.319850473623241,4.707237677626508,0.7469923770540806,0.0
1,19,3,106.7574503881624,564.0,490.0,141.0,0.0,5.28300364938781,4.589843596099338,1.3207509123469525,0.0
1,20,0,2.217617042049824,1843.0,1211.0,5.0,0.0,831.0722568656166,546.0816619990568,2.2546724277417702,0.0
1,20,1,95.43084358188207,725.0,643.0,47.0,0.0,7.597124501764796,6.737863523634156,0.4925032435626833,0.0
1,20,2,206.63473876091302,1173.0,976.0,172.0,0.0,5.676683441680255,4.723310348746742,0.8323866598201225,0.0
1,20,3,89.91530925290863,510.0,440.0,131.0,0.0,5.6720040695795335,4.893493707088225,1.4569265355194487,0.0
1,21,0,3.6879524671894615,1767.0,1152.0,2.0,0.0,479.12765029387884,312.3684511253811,0.5423063387593422,0.0
1,21,1,90.6568528200005,681.0,643.0,22.0,0.0,7.511842500777386,7.092679483112863,0.24267332601630323,0.0
1,21,2,206.05827244286047,1144.0,1032.0,146.0,0.0,5.551827579828074,5.008292012572179,0.7085374358871493,0.0
1,21,3,79.26241476898576,421.0,369.0,133.0,0.0,5.3114707800289125,4.655422132614415,1.6779705789640031,0.0
1,22,0,2.4226350398748764,1648.0,978.0,6.0,0.0,680.2510377646959,403.6926668288062,2.476642127784087,0.0
1,22,1,75.9374064729709,652.0,502.0,23.0,0.0,8.586018805265258,6.610707730434294,0.30288103147408124,0.0
1,22,2,181.49227472703933,968.0,924.0,125.0,0.0,5.333560348261942,5.091125786977309,0.6887345491040732,0.0
1,22,3,95.55191276696132,455.0,332.0,123.0,0.0,4.7618094376581,3.4745510622032736,1.2872583754548272,0.0
1,23,0,3.250490671991429,1720.0,1076.0,2.0,0.0,529.1508801488834,331.0269459536038,0.6152917211033527,0.0
1,23,1,91.01479321400257,636.0,544.0,28.0,0.0,6.987875020542834,5.977050332036638,0.3076422965018858,0.0
1,23,2,219.60269305786642,978.0,879.0,120.0,0.0,4.453497297240759,4.002683153655037,0.5464413861645102,0.0
1,23,3,59.688356045146065,350.0,327.0,101.0,0.0,5.8637902463802645,5.47845545876099,1.6921223282411622,0.0
1,24,0,1.331133424959262,1521.0,1125.0,0.0,0.0,1142.6352696736983,845.1444302320255,0.0,0.0
1,24,1,66.82435447006719,553.0,511.0,22.0,0.0,8.27542599379253,7.646912627175374,0.32922128727565214,0.0
1,24,2,182.39182802196592,836.0,794.0,81.0,0.0,4.583538687376489,4.3532652126518325,0.44409884411183687,0.0
1,24,3,60.81039926392259,373.0,322.0,104.0,0.0,6.13381928938086,5.2951469468649774,1.7102337965029741,0.0
1,25,0,1.4351932111458154,1358.0,838.0,1.0,0.0,946.2140633426027,583.8935088962453,0.6967702970122258,0.0
1,25,1,72.63250619196333,558.0,509.0,28.0,0.0,7.682510617563432,7.007881548996034,0.3855023248956561,0.0
1,25,2,160.04860219715192,792.0,704.0,76.0,0.0,4.948496826135315,4.398663845453614,0.4748557560432879,0.0
1,25,3,59.09059476810944,341.0,303.0,111.0,0.0,5.770799927436744,5.1277195836168135,1.878471530631902,0.0
1,26,1,45.514968178038544,449.0,440.0,26.0,0.0,9.86488660705353,9.667149459027957,0.571240649851652,0.0
1,26,2,140.7694338159563,776.0,630.0,77.0,0.0,5.512560354647388,4.475403380705998,0.5469937465307331,0.0
1,26,3,64.02207906592957,325.0,271.0,104.0,0.0,5.076373725153737,4.232914706205116,1.6244395920491959,0.0
1,27,1,48.87015816204075,388.0,379.0,11.0,0.0,7.939405448893633,7.7552439822955845,0.22508623695317,0.0
1,27,2,137.3193616779754,700.0,570.0,69.0,0.0,5.097605985393047,4.15090773096291,0.5024783042744575,0.0
1,27,3,40.49953220903262,246.0,228.0,81.0,0.0,6.074144232834732,5.629694654822435,2.000023101055339,0.0
1,28,0,1.863080145107233,1115.0,676.0,0.0,0.0,598.4713019073176,362.8400000801316,0.0,0.0
1,28,1,44.14584038995963,396.0,309.0,17.0,0.0,8.970267560928907,6.9995269604217984,0.38508724377725106,0.0
1,28,2,142.01579886304535,690.0,577.0,85.0,0.0,4.8586143620922755,4.062928241923541,0.5985249576490485,0.0
1,28,3,50.420149494901125,265.0,237.0,54.0,0.0,5.255835269326182,4.700501731435113,1.071000394504203,0.0
1,29,0,1.3613997959837434,1020.0,684.0,5.0,0.0,749.2288474033089,502.4240506116307,3.6726904284475927,0.0
1,29,1,32.90455628987547,322.0,285.0,13.0,0.0,9.785878805455202,8.66141447066687,0.3950820635742783,0.0
1,29,2,142.08982891195046,612.0,552.0,83.0,0.0,4.307134470400701,3.884866385067299,0.5841375180445395,0.0
1,29,3,34.59232444696681,270.0,182.0,77.0,0.0,7.805199688559079,5.261282753028713,2.2259273185890707,0.0
1,30,1,29.2547655521048,310.0,275.0,21.0,0.0,10.596564154577418,9.400177879060614,0.7178317653100832,0.0
1,30,2,116.84271070975228,545.0,509.0,43.0,0.0,4.664390244709647,4.356283733132496,0.36801611105048593,0.0
1,30,3,45.925064429073245,238.0,217.0,94.0,0.0,5.182355277205275,4.725088635098928,2.046812588476033,0.0
1,31,0,1.0548757748038042,930.0,664.0,1.0,0.0,881.6203975989213,629.4580043071868,0.9479789221493777,0.0
1,31,1,33.91600675906375,353.0,279.0,25.0,0.0,10.408064914825621,8.226204281122799,0.7371150789536558,0.0
1,31,2,116.62074057607242,478.0,447.0,56.0,0.0,4.098756341614875,3.832937415694245,0.4801890274695251,0.0
1,31,3,46.368404009059304,265.0,205.0,85.0,0.0,5.715098581961656,4.4211139973665645,1.8331448281763802,0.0
1,32,1,36.10657604695734,272.0,241.0,11.0,0.0,7.533253766467871,6.674684403377782,0.3046536449674506,0.0
1,32,2,107.34129105503234,436.0,371.0,55.0,0.0,4.061810657526646,3.456265490693545,0.5123843719357007,0.0
1,32,3,43.03795710092527,209.0,181.0,62.0,0.0,4.856178454518389,4.205589953434586,1.4405888238284217,0.0
1,33,1,32.11477808604104,269.0,215.0,14.0,0.0,8.376206096747811,6.694737214872786,0.435936376782414,0.0
1,33,2,103.58755598102289,419.0,320.0,49.0,0.0,4.044887400150268,3.0891741480861232,0.47302979142568763,0.0
1,33,3,42.44713025503734,203.0,128.0,63.0,0.0,4.782419889879583,3.015515989677767,1.484199276169526,0.0
1,34,0,4.270281005046854,830.0,488.0,0.0,0.0,194.36660000104445,114.27819373555384,0.0,0.0
1,34,1,37.591777442044986,257.0,194.0,12.0,0.0,6.836601445521307,5.160703036697018,0.31921874453795984,0.0
1,34,2,85.70630058890674,386.0,317.0,33.0,0.0,4.503752902035318,3.6986779014124243,0.385035869863123,0.0
1,34,3,34.34055193494714,215.0,156.0,60.0,0.0,6.260819581679532,4.542734208102358,1.747205464654753,0.0
1,35,0,1.0702825828338973,821.0,518.0,1.0,0.0,767.0871349005361,483.98433115527126,0.9343326856279368,0.0
1,35,1,28.17874513298011,231.0,221.0,13.0,0.0,8.197668097350439,7.842790690538731,0.4613406288552195,0.0
1,35,2,89.47501134300546,389.0,316.0,25.0,0.0,4.3475825726219295,3.5317123212044463,0.27940762034845307,0.0
1,35,3,29.70285453608085,181.0,156.0,57.0,0.0,6.093690415516612,5.252020468622052,1.919007478919596,0.0
1,36,1,24.857477323930652,229.0,183.0,16.0,0.0,9.212519718545147,7.361969906086297,0.6436694999856871,0.0
1,36,2,78.33234539507248,390.0,317.0,23.0,0.0,4.9787861965962925,4.046859549541089,0.29362072441465314,0.0
1,36,3,27.07068088802771,180.0,126.0,55.0,0.0,6.649260162481058,4.654482113736741,2.031718382980323,0.0
1,37,0,1.115569422057888,760.0,443.0,1.0,0.0,681.2664321670184,397.1066176973541,0.8964032002197609,0.0
1,37,1,26.02907984393096,268.0,219.0,18.0,0.0,10.296176492097086,8.413666611079334,0.6915342420065207,0.0
1,37,2,77.11061691504437,349.0,305.0,31.0,0.0,4.5259656058063475,3.9553567615213066,0.4020198675644607,0.0
1,37,3,32.081034516959335,159.0,160.0,50.0,0.0,4.956199274557251,4.987370339177108,1.5585532309928465,0.0
1,38,0,2.6856075039249845,788.0,555.0,0.0,0.0,293.4159212946594,206.65715268849743,0.0,0.0
1,38,1,21.718058512036805,229.0,201.0,6.0,0.0,10.544220602089329,9.25497092148452,0.27626778870103047,0.0
1,38,2,67.5535455790523,339.0,245.0,41.0,0.0,5.018241412707146,3.62675264340192,0.6069259525693009,0.0
1,38,3,33.83775346503535,196.0,146.0,44.0,0.0,5.792346711271107,4.31470724411011,1.300322731101677,0.0
1,39,0,1.2929681380701368,720.0,519.0,0.0,0.0,556.8582695894272,401.4020026623788,0.0,0.0
1,39,1,20.612228623984265,182.0,180.0,13.0,0.0,8.829709941613295,8.732680162035127,0.6306935672580926,0.0
1,39,2,60.12495825998485,257.0,257.0,22.0,0.0,4.2744312418266075,4.2744312418266075,0.36590461992290024,0.0
1,39,3,39.843407026986824,168.0,138.0,45.0,0.0,4.216506883716291,3.463559225909811,1.129421486709721,0.0
1,40,0,2.101825492027274,652.0,425.0,0.0,0.0,310.20653354581134,202.2051790751071,0.0,0.0
1,40,1,24.90561145501124,193.0,226.0,3.0,0.0,7.749257646158557,9.074260248869606,0.12045478206464079,0.0
1,40,2,62.240673533960944,298.0,243.0,19.0,0.0,4.787865925605698,3.904199395712029,0.30526661941781297,0.0
1,40,3,26.057173236986273,139.0,119.0,49.0,0.0,5.334423605193657,4.566880640417591,1.8804802637013613,0.0
1,41,1,15.128010369997355,152.0,191.0,4.0,0.0,10.047586978222476,12.625586268687453,0.26441018363743357,0.0
1,41,2,38.02685028700944,234.0,188.0,15.0,0.0,6.153546723798422,4.943875145615826,0.39445812332041164,0.0
1,41,3,27.192705538975133,147.0,136.0,62.0,0.0,5.405861501692277,5.0013412532663235,2.280023218400824,0.0
1,42,0,1.9530238399893278,533.0,423.0,0.0,0.0,272.9101350871951,216.58721790222052,0.0,0.0
1,42,1,17.125024773005862,132.0,150.0,6.0,0.0,7.7080180466699995,8.759111416670454,0.35036445666681815,0.0
1,42,2,47.53800144588604,191.0,199.0,20.0,0.0,4.017838238686183,4.186124657060474,0.420716045935726,0.0
1,42,3,38.216845908013056,142.0,130.0,58.0,0.0,3.715638918548911,3.4016412634602706,1.5176553329284284,0.0
1,43,0,1.0347350890588132,470.0,376.0,1.0,0.0,454.22253963331644,363.3780317066532,0.966430935390035,0.0
1,43,1,7.132875807998062,107.0,114.0,3.0,0.0,15.000962147696638,15.982333503153429,0.4205877237671955,0.0
1,43,2,38.177140433035675,165.0,173.0,10.0,0.0,4.321958065178219,4.531507547126253,0.26193685243504355,0.0
1,43,3,18.958916923998913,118.0,81.0,56.0,0.0,6.223984232486991,4.2723959561986975,2.953755228976877,0.0
1,44,1,8.989768246035965,109.0,113.0,6.0,0.0,12.12489543855188,12.569845729874885,0.6674254369845072,0.0
1,44,2,44.21619164898584,207.0,142.0,18.0,0.0,4.681542943437731,3.211493226899313,0.40709069073371573,0.0
1,44,3,26.923641192050127,111.0,100.0,28.0,0.0,4.12277073551164,3.7142078698303065,1.0399782035524858,0.0
1,45,1,8.748510556994006,146.0,106.0,5.0,0.0,16.688555045896372,12.116348184006956,0.5715258577361771,0.0
1,45,2,48.467037155081925,185.0,140.0,10.0,0.0,3.8170272180667464,2.8885611379964566,0.20632579557117547,0.0
1,45,3,31.525410603993805,142.0,92.0,17.0,0.0,4.504302950522417,2.9182807848455097,0.5392475363301485,0.0
1,46,1,10.341362431026937,117.0,114.0,3.0,0.0,11.313789723583012,11.023692551183448,0.29009717239956445,0.0
1,46,2,41.37418072393484,178.0,175.0,5.0,0.0,4.3021999924950185,4.229691003857462,0.12084831439592747,0.0
1,46,3,20.08772719195258,135.0,75.0,24.0,0.0,6.720521376558859,3.7336229869771445,1.194759355832686,0.0
1,47,1,7.2754191289277514,80.0,87.0,8.0,0.0,10.99593007389945,11.958073955365652,1.099593007389945,0.0
1,47,2,52.932151644032274,204.0,186.0,14.0,0.0,3.8539903190011273,3.5139323496774986,0.2644895316961558,0.0
1,47,3,20.677334841944685,108.0,90.0,20.0,0.0,5.223110271490032,4.35259189290836,0.9672426428685245,0.0
1,48,1,6.587515656974574,74.0,70.0,8.0,0.0,11.233369885299936,10.62616070231075,1.2144183659783714,0.0
1,48,2,39.45138734003558,172.0,119.0,13.0,0.0,4.359795981761408,3.0163704757535323,0.32951946373778085,0.0
1,48,3,15.382332501998462,86.0,79.0,26.0,0.0,5.590829608502283,5.135762082228841,1.690250811872783,0.0
1,49,0,1.1813607758886064,331.0,210.0,0.0,0.0,280.1853648399876,177.76110760240903,0.0,0.0
1,49,1,5.181729939053184,86.0,72.0,4.0,0.0,16.596773859602973,13.894973463853653,0.7719429702140918,0.0
1,49,2,35.36781457399047,143.0,134.0,19.0,0.0,4.04322409293455,3.7887554437288795,0.5372115927675277,0.0
1,49,3,15.659458977999748,85.0,77.0,26.0,0.0,5.428029162400694,4.917155829468864,1.6603383320284477,0.0
1,50,1,8.388649929023813,79.0,71.0,4.0,0.0,9.417486802813004,8.463817253161054,0.47683477482597486,0.0
1,50,2,30.150585761999537,154.0,132.0,8.0,0.0,5.107695127903445,4.378024395345809,0.26533481183914,0.0
1,50,3,10.092530192021513,88.0,57.0,35.0,0.0,8.719319964934757,5.647741340923649,3.46791134968996,0.0
1,51,1,13.263455711959978,85.0,82.0,4.0,0.0,6.408586257301968,6.182400859985428,0.30158052975538674,0.0
1,51,2,41.65679836097843,144.0,127.0,10.0,0.0,3.4568187106498924,3.04872205730928,0.24005685490624254,0.0
1,51,3,16.281130287046835,66.0,73.0,26.0,0.0,4.053772608926862,4.48371818866153,1.596940724728764,0.0
1,52,1,9.488348799030064,81.0,98.0,1.0,0.0,8.53678566372688,10.328456728953508,0.10539241560156641,0.0
1,52,2,27.27556036393071,128.0,90.0,8.0,0.0,4.692845840456778,3.2996572315711723,0.29330286502854863,0.0
1,52,3,15.259774195990758,75.0,57.0,25.0,0.0,4.914882686776909,3.735310841950451,1.6382942289256364,0.0
1,53,1,4.846263469997211,63.0,72.0,2.0,0.0,12.999705936341973,14.856806784390827,0.41268907734418964,0.0
1,53,2,29.05612006602314,128.0,127.0,13.0,0.0,4.405268140039013,4.370851982694958,0.44741004547271224,0.0
1,53,3,12.152582278991758,54.0,49.0,17.0,0.0,4.443500052935262,4.032064862848664,1.3988796462944342,0.0
1,54,1,6.648999972981983,79.0,81.0,4.0,0.0,11.881485986015068,12.18228309958507,0.6015942271400034,0.0
1,54,2,30.64625821698428,114.0,106.0,7.0,0.0,3.719866849415918,3.458823561737608,0.22841287671852128,0.0
1,54,3,9.384342222001578,51.0,48.0,14.0,0.0,5.434584416628644,5.114902980356371,1.4918467026039415,0.0
1,55,1,4.768991899967659,65.0,85.0,2.0,0.0,13.629714909023182,17.82347334256878,0.41937584335455946,0.0
